"","seqnames","start","end","width","strand","peakID"
"413","chr1",9490954,9491513,560,"*","Peak_413_DC2_only"
"414","chr1",9495064,9495917,854,"*","Peak_414_Both_DC1_DC2"
"415","chr1",9520401,9520683,283,"*","Peak_415_DC2_only"
"416","chr1",9538765,9539256,492,"*","Peak_416_DC2_only"
"417","chr1",9588064,9588543,480,"*","Peak_417_DC2_only"
"418","chr1",9589340,9589843,504,"*","Peak_418_DC2_only"
"419","chr1",9615660,9616058,399,"*","Peak_419_DC1_only"
"420","chr1",9627037,9627701,665,"*","Peak_420_Both_DC1_DC2"
"421","chr1",9687094,9688322,1229,"*","Peak_421_DC2_only"
"422","chr1",9688783,9689342,560,"*","Peak_422_DC2_only"
"423","chr1",9702751,9703112,362,"*","Peak_423_DC2_only"
"424","chr1",9714136,9715327,1192,"*","Peak_424_Both_DC1_DC2"
"425","chr1",9721289,9722815,1527,"*","Peak_425_DC2_only"
"426","chr1",9724426,9725468,1043,"*","Peak_426_DC2_only"
"427","chr1",9757466,9757835,370,"*","Peak_427_DC2_only"
"428","chr1",9765054,9765420,367,"*","Peak_428_DC2_only"
"429","chr1",9782728,9783143,416,"*","Peak_429_DC2_only"
"430","chr1",9793163,9793586,424,"*","Peak_430_DC2_only"
"431","chr1",9824279,9825796,1518,"*","Peak_431_DC2_only"
"432","chr1",9827580,9827884,305,"*","Peak_432_DC2_only"
"433","chr1",9867216,9867892,677,"*","Peak_433_Both_DC1_DC2"
"434","chr1",9874815,9875264,450,"*","Peak_434_DC2_only"
"435","chr1",9887134,9887446,313,"*","Peak_435_DC2_only"
"436","chr1",9909478,9909779,302,"*","Peak_436_DC2_only"
"437","chr1",9910538,9911023,486,"*","Peak_437_Both_DC1_DC2"
"438","chr1",9942543,9944165,1623,"*","Peak_438_Both_DC1_DC2"
"439","chr1",9950215,9950782,568,"*","Peak_439_DC2_only"
"440","chr1",10032129,10033258,1130,"*","Peak_440_Both_DC1_DC2"
"441","chr1",10208980,10209312,333,"*","Peak_441_DC2_only"
"442","chr1",10209925,10210383,459,"*","Peak_442_DC2_only"
"443","chr1",10211070,10211346,277,"*","Peak_443_DC2_only"
"444","chr1",10224840,10225220,381,"*","Peak_444_DC2_only"
"445","chr1",10398341,10399156,816,"*","Peak_445_Both_DC1_DC2"
"446","chr1",10426522,10426996,475,"*","Peak_446_DC2_only"
"447","chr1",10429964,10431041,1078,"*","Peak_447_Both_DC1_DC2"
"448","chr1",10451302,10451628,327,"*","Peak_448_DC2_only"
"449","chr1",10452511,10452789,279,"*","Peak_449_DC2_only"
"450","chr1",10461789,10462127,339,"*","Peak_450_DC2_only"
"451","chr1",10472061,10472806,746,"*","Peak_451_Both_DC1_DC2"
"452","chr1",10474784,10475097,314,"*","Peak_452_DC1_only"
"453","chr1",10528527,10528989,463,"*","Peak_453_DC2_only"
"454","chr1",10530397,10530818,422,"*","Peak_454_Both_DC1_DC2"
"455","chr1",10634871,10635161,291,"*","Peak_455_DC2_only"
"456","chr1",10649126,10649447,322,"*","Peak_456_DC2_only"
"457","chr1",10651773,10652340,568,"*","Peak_457_DC2_only"
"458","chr1",10674587,10674952,366,"*","Peak_458_DC2_only"
"459","chr1",10677459,10677879,421,"*","Peak_459_DC2_only"
"460","chr1",10679652,10680157,506,"*","Peak_460_DC2_only"
"461","chr1",10687002,10687630,629,"*","Peak_461_DC2_only"
"462","chr1",10704425,10705179,755,"*","Peak_462_DC2_only"
"463","chr1",10709164,10709437,274,"*","Peak_463_DC2_only"
"464","chr1",10714616,10715215,600,"*","Peak_464_DC2_only"
"465","chr1",10738246,10738714,469,"*","Peak_465_DC2_only"
"466","chr1",10764454,10764933,480,"*","Peak_466_DC2_only"
"467","chr1",10793996,10794538,543,"*","Peak_467_DC2_only"
"468","chr1",10815588,10816125,538,"*","Peak_468_DC2_only"
"469","chr1",10835799,10836630,832,"*","Peak_469_Both_DC1_DC2"
"470","chr1",10839685,10840109,425,"*","Peak_470_DC2_only"
"471","chr1",10863341,10863669,329,"*","Peak_471_DC2_only"
"472","chr1",10867480,10868170,691,"*","Peak_472_DC2_only"
"473","chr1",10889474,10890183,710,"*","Peak_473_DC2_only"
"474","chr1",10909971,10910265,295,"*","Peak_474_DC2_only"
"475","chr1",10937662,10938032,371,"*","Peak_475_DC2_only"
"476","chr1",10939968,10940256,289,"*","Peak_476_DC2_only"
"477","chr1",10941953,10942783,831,"*","Peak_477_DC2_only"
"478","chr1",10958443,10960073,1631,"*","Peak_478_DC2_only"
"479","chr1",10961323,10961769,447,"*","Peak_479_DC2_only"
"480","chr1",10973494,10973782,289,"*","Peak_480_DC2_only"
"481","chr1",10980119,10980508,390,"*","Peak_481_DC2_only"
"482","chr1",10982058,10982438,381,"*","Peak_482_DC2_only"
"483","chr1",10990213,10990518,306,"*","Peak_483_DC2_only"
"484","chr1",11012278,11012902,625,"*","Peak_484_Both_DC1_DC2"
"485","chr1",11030684,11031053,370,"*","Peak_485_DC2_only"
"486","chr1",11037695,11037953,259,"*","Peak_486_DC1_only"
"487","chr1",11045986,11046272,287,"*","Peak_487_DC2_only"
"488","chr1",11052713,11053682,970,"*","Peak_488_Both_DC1_DC2"
"489","chr1",11053738,11054069,332,"*","Peak_489_DC2_only"
"490","chr1",11058051,11058468,418,"*","Peak_490_DC2_only"
"491","chr1",11059058,11059633,576,"*","Peak_491_DC2_only"
"492","chr1",11062047,11062472,426,"*","Peak_492_DC2_only"
"493","chr1",11099416,11100787,1372,"*","Peak_493_Both_DC1_DC2"
"494","chr1",11160788,11161129,342,"*","Peak_494_DC2_only"
"495","chr1",11178041,11178379,339,"*","Peak_495_DC2_only"
"496","chr1",11262037,11262489,453,"*","Peak_496_DC2_only"
"497","chr1",11262689,11263012,324,"*","Peak_497_DC1_only"
"498","chr1",11272496,11272798,303,"*","Peak_498_DC2_only"
"499","chr1",11273176,11273794,619,"*","Peak_499_Both_DC1_DC2"
"500","chr1",11285201,11285865,665,"*","Peak_500_DC2_only"
"501","chr1",11343591,11344139,549,"*","Peak_501_DC2_only"
"502","chr1",11345939,11346232,294,"*","Peak_502_DC2_only"
"503","chr1",11355874,11356455,582,"*","Peak_503_DC2_only"
"504","chr1",11362583,11363026,444,"*","Peak_504_DC2_only"
"505","chr1",11429428,11429705,278,"*","Peak_505_DC2_only"
"506","chr1",11478728,11479326,599,"*","Peak_506_DC1_only"
"507","chr1",11479609,11479996,388,"*","Peak_507_DC2_only"
"508","chr1",11499201,11499490,290,"*","Peak_508_DC1_only"
"509","chr1",11534635,11534970,336,"*","Peak_509_DC2_only"
"510","chr1",11539856,11540174,319,"*","Peak_510_DC2_only"
"511","chr1",11550612,11551099,488,"*","Peak_511_DC1_only"
"512","chr1",11569923,11570751,829,"*","Peak_512_DC2_only"
"513","chr1",11593819,11594482,664,"*","Peak_513_DC2_only"
"514","chr1",11619897,11620172,276,"*","Peak_514_DC2_only"
"515","chr1",11642232,11642840,609,"*","Peak_515_Both_DC1_DC2"
"516","chr1",11648239,11648870,632,"*","Peak_516_DC2_only"
"517","chr1",11650203,11651119,917,"*","Peak_517_DC2_only"
"518","chr1",11653845,11654671,827,"*","Peak_518_DC2_only"
"519","chr1",11655146,11656177,1032,"*","Peak_519_DC2_only"
"520","chr1",11663690,11664255,566,"*","Peak_520_Both_DC1_DC2"
"521","chr1",11668491,11669147,657,"*","Peak_521_DC2_only"
"522","chr1",11675670,11676265,596,"*","Peak_522_DC2_only"
"523","chr1",11680313,11681980,1668,"*","Peak_523_Both_DC1_DC2"
"524","chr1",11682505,11683361,857,"*","Peak_524_DC2_only"
"525","chr1",11683800,11684090,291,"*","Peak_525_DC2_only"
"526","chr1",11688703,11689183,481,"*","Peak_526_DC2_only"
"527","chr1",11689535,11689931,397,"*","Peak_527_DC1_only"
"528","chr1",11690429,11691481,1053,"*","Peak_528_DC2_only"
"529","chr1",11691974,11692804,831,"*","Peak_529_DC2_only"
"530","chr1",11697487,11697755,269,"*","Peak_530_DC2_only"
"531","chr1",11700791,11701209,419,"*","Peak_531_DC2_only"
"532","chr1",11703714,11704327,614,"*","Peak_532_DC2_only"
"533","chr1",11704857,11705342,486,"*","Peak_533_DC2_only"
"534","chr1",11718639,11719060,422,"*","Peak_534_DC2_only"
"535","chr1",11719544,11720344,801,"*","Peak_535_Both_DC1_DC2"
"536","chr1",11725220,11725824,605,"*","Peak_536_DC2_only"
"537","chr1",11735668,11736843,1176,"*","Peak_537_Both_DC1_DC2"
"538","chr1",11738887,11739281,395,"*","Peak_538_DC2_only"
"539","chr1",11752342,11752765,424,"*","Peak_539_DC2_only"
"540","chr1",11762253,11762921,669,"*","Peak_540_DC2_only"
"541","chr1",11768960,11769252,293,"*","Peak_541_DC2_only"
"542","chr1",11783173,11783591,419,"*","Peak_542_DC2_only"
"543","chr1",11784100,11785448,1349,"*","Peak_543_Both_DC1_DC2"
"544","chr1",11787403,11788258,856,"*","Peak_544_DC2_only"
"545","chr1",11789631,11789944,314,"*","Peak_545_DC2_only"
"546","chr1",11802471,11803602,1132,"*","Peak_546_DC2_only"
"547","chr1",11805010,11806516,1507,"*","Peak_547_Both_DC1_DC2"
"548","chr1",11859186,11859616,431,"*","Peak_548_DC1_only"
"549","chr1",11865165,11865674,510,"*","Peak_549_DC2_only"
"550","chr1",11883385,11883883,499,"*","Peak_550_DC2_only"
"551","chr1",11907469,11908788,1320,"*","Peak_551_Both_DC1_DC2"
"552","chr1",11909564,11910105,542,"*","Peak_552_DC1_only"
"553","chr1",11926536,11926888,353,"*","Peak_553_Both_DC1_DC2"
"554","chr1",11934249,11935076,828,"*","Peak_554_DC2_only"
"555","chr1",11945885,11946209,325,"*","Peak_555_DC2_only"
"556","chr1",11979934,11980982,1049,"*","Peak_556_Both_DC1_DC2"
"557","chr1",12019360,12020005,646,"*","Peak_557_DC2_only"
"558","chr1",12058498,12058889,392,"*","Peak_558_DC2_only"
"559","chr1",12062921,12064056,1136,"*","Peak_559_Both_DC1_DC2"
"560","chr1",12064377,12064646,270,"*","Peak_560_DC2_only"
"561","chr1",12066510,12066802,293,"*","Peak_561_DC2_only"
"562","chr1",12068167,12068639,473,"*","Peak_562_DC2_only"
"563","chr1",12078366,12079154,789,"*","Peak_563_Both_DC1_DC2"
"564","chr1",12146135,12146436,302,"*","Peak_564_DC1_only"
"565","chr1",12161608,12162025,418,"*","Peak_565_DC2_only"
"566","chr1",12187974,12188333,360,"*","Peak_566_DC2_only"
"567","chr1",12204256,12204575,320,"*","Peak_567_DC2_only"
"568","chr1",12208759,12209119,361,"*","Peak_568_DC2_only"
"569","chr1",12229810,12230218,409,"*","Peak_569_DC1_only"
"570","chr1",12231303,12231916,614,"*","Peak_570_DC2_only"
"571","chr1",12240076,12240433,358,"*","Peak_571_DC2_only"
"572","chr1",12464013,12464452,440,"*","Peak_572_DC2_only"
"573","chr1",12540193,12540754,562,"*","Peak_573_DC2_only"
"574","chr1",12596577,12597221,645,"*","Peak_574_DC2_only"
"575","chr1",12601252,12601767,516,"*","Peak_575_DC2_only"
"576","chr1",12615692,12616971,1280,"*","Peak_576_DC2_only"
"577","chr1",12618026,12620215,2190,"*","Peak_577_DC2_only"
"578","chr1",12629146,12629894,749,"*","Peak_578_Both_DC1_DC2"
"579","chr1",12635285,12635614,330,"*","Peak_579_DC2_only"
"580","chr1",12713624,12714016,393,"*","Peak_580_DC2_only"
"581","chr1",13503977,13504587,611,"*","Peak_581_DC2_only"
"582","chr1",13583850,13584688,839,"*","Peak_582_DC2_only"
"583","chr1",13585775,13586082,308,"*","Peak_583_DC2_only"
"584","chr1",13749735,13750015,281,"*","Peak_584_DC2_only"
"585","chr1",13813478,13814356,879,"*","Peak_585_DC2_only"
"586","chr1",13829458,13829746,289,"*","Peak_586_DC2_only"
"587","chr1",14113840,14114379,540,"*","Peak_587_Both_DC1_DC2"
"588","chr1",14136271,14136581,311,"*","Peak_588_DC1_only"
"589","chr1",14193121,14193402,282,"*","Peak_589_DC2_only"
"590","chr1",14395568,14395983,416,"*","Peak_590_DC2_only"
"591","chr1",14571509,14572298,790,"*","Peak_591_DC2_only"
"592","chr1",14592644,14592995,352,"*","Peak_592_DC2_only"
"593","chr1",14597967,14598974,1008,"*","Peak_593_Both_DC1_DC2"
"594","chr1",14657441,14657711,271,"*","Peak_594_DC2_only"
"595","chr1",14725668,14726636,969,"*","Peak_595_DC2_only"
"596","chr1",14732861,14734010,1150,"*","Peak_596_Both_DC1_DC2"
"597","chr1",14734519,14734955,437,"*","Peak_597_DC2_only"
"598","chr1",14739611,14740073,463,"*","Peak_598_DC2_only"
"599","chr1",14754522,14754832,311,"*","Peak_599_DC2_only"
"600","chr1",14787638,14787975,338,"*","Peak_600_DC2_only"
"601","chr1",14790783,14791102,320,"*","Peak_601_DC2_only"
"602","chr1",14923501,14923897,397,"*","Peak_602_DC2_only"
"603","chr1",14949731,14950388,658,"*","Peak_603_DC2_only"
"604","chr1",15021116,15021884,769,"*","Peak_604_DC2_only"
"605","chr1",15022470,15022770,301,"*","Peak_605_DC2_only"
"606","chr1",15027337,15028001,665,"*","Peak_606_DC2_only"
"607","chr1",15152990,15153587,598,"*","Peak_607_DC2_only"
"608","chr1",15153997,15154867,871,"*","Peak_608_DC2_only"
"609","chr1",15186667,15187092,426,"*","Peak_609_DC1_only"
"610","chr1",15205580,15205885,306,"*","Peak_610_DC2_only"
"611","chr1",15206579,15207959,1381,"*","Peak_611_Both_DC1_DC2"
"612","chr1",15259736,15260256,521,"*","Peak_612_DC2_only"
"613","chr1",15272499,15272811,313,"*","Peak_613_Both_DC1_DC2"
"614","chr1",15304673,15305095,423,"*","Peak_614_Both_DC1_DC2"
"615","chr1",15384111,15384733,623,"*","Peak_615_Both_DC1_DC2"
"616","chr1",15409050,15409639,590,"*","Peak_616_DC2_only"
"617","chr1",15427309,15427588,280,"*","Peak_617_DC2_only"
"618","chr1",15430958,15431563,606,"*","Peak_618_DC2_only"
"619","chr1",15508603,15509105,503,"*","Peak_619_DC2_only"
"620","chr1",15526538,15527325,788,"*","Peak_620_Both_DC1_DC2"
"621","chr1",15584564,15585161,598,"*","Peak_621_Both_DC1_DC2"
"622","chr1",15603220,15604106,887,"*","Peak_622_Both_DC1_DC2"
"623","chr1",15616920,15617246,327,"*","Peak_623_Both_DC1_DC2"
"624","chr1",15617683,15618039,357,"*","Peak_624_DC2_only"
"625","chr1",15708451,15708732,282,"*","Peak_625_DC2_only"
"626","chr1",15741389,15741745,357,"*","Peak_626_DC2_only"
"627","chr1",15742042,15742670,629,"*","Peak_627_DC2_only"
"628","chr1",15743010,15743314,305,"*","Peak_628_DC2_only"
"629","chr1",15749080,15749790,711,"*","Peak_629_DC2_only"
"630","chr1",15757932,15758384,453,"*","Peak_630_DC2_only"
"631","chr1",15759046,15760140,1095,"*","Peak_631_DC2_only"
"632","chr1",15786624,15787217,594,"*","Peak_632_DC2_only"
"633","chr1",15792119,15792507,389,"*","Peak_633_DC2_only"
"634","chr1",15799913,15800468,556,"*","Peak_634_DC2_only"
"635","chr1",15812092,15812400,309,"*","Peak_635_DC2_only"
"636","chr1",15832509,15833315,807,"*","Peak_636_DC2_only"
"637","chr1",15834611,15837664,3054,"*","Peak_637_Both_DC1_DC2"
"638","chr1",15846796,15847178,383,"*","Peak_638_DC2_only"
"639","chr1",15848632,15848954,323,"*","Peak_639_DC2_only"
"640","chr1",15849331,15849680,350,"*","Peak_640_DC2_only"
"641","chr1",15851524,15851943,420,"*","Peak_641_DC2_only"
"642","chr1",15949175,15949867,693,"*","Peak_642_DC2_only"
"643","chr1",15957833,15958104,272,"*","Peak_643_DC2_only"
"644","chr1",15961810,15962136,327,"*","Peak_644_DC2_only"
"645","chr1",15975331,15976432,1102,"*","Peak_645_Both_DC1_DC2"
"646","chr1",16003872,16004376,505,"*","Peak_646_DC2_only"
"647","chr1",16008893,16009308,416,"*","Peak_647_DC2_only"
"648","chr1",16012688,16013464,777,"*","Peak_648_Both_DC1_DC2"
"649","chr1",16013880,16014167,288,"*","Peak_649_DC2_only"
"650","chr1",16017286,16018508,1223,"*","Peak_650_DC2_only"
"651","chr1",16019266,16019596,331,"*","Peak_651_DC2_only"
"652","chr1",16027064,16027711,648,"*","Peak_652_DC2_only"
"653","chr1",16032577,16033283,707,"*","Peak_653_Both_DC1_DC2"
"654","chr1",16048636,16049339,704,"*","Peak_654_Both_DC1_DC2"
"655","chr1",16056031,16056393,363,"*","Peak_655_DC1_only"
"656","chr1",16073737,16074041,305,"*","Peak_656_DC2_only"
"657","chr1",16079367,16079753,387,"*","Peak_657_DC2_only"
"658","chr1",16082475,16082794,320,"*","Peak_658_DC2_only"
"659","chr1",16115818,16117077,1260,"*","Peak_659_DC2_only"
"660","chr1",16122219,16122736,518,"*","Peak_660_DC2_only"
"661","chr1",16139190,16139607,418,"*","Peak_661_DC2_only"
"662","chr1",16145691,16146454,764,"*","Peak_662_DC2_only"
"663","chr1",16154072,16154508,437,"*","Peak_663_DC2_only"
"664","chr1",16155685,16156480,796,"*","Peak_664_DC2_only"
"665","chr1",16163472,16163924,453,"*","Peak_665_DC2_only"
"666","chr1",16168192,16168619,428,"*","Peak_666_DC2_only"
"667","chr1",16174299,16174566,268,"*","Peak_667_DC2_only"
"668","chr1",16181792,16182377,586,"*","Peak_668_DC2_only"
"669","chr1",16187766,16188040,275,"*","Peak_669_DC1_only"
"670","chr1",16206835,16207808,974,"*","Peak_670_Both_DC1_DC2"
"671","chr1",16211001,16211402,402,"*","Peak_671_DC2_only"
"672","chr1",16212129,16213289,1161,"*","Peak_672_Both_DC1_DC2"
"673","chr1",16216037,16216633,597,"*","Peak_673_DC2_only"
"674","chr1",16226968,16228079,1112,"*","Peak_674_Both_DC1_DC2"
"675","chr1",16236373,16237339,967,"*","Peak_675_DC2_only"
"676","chr1",16244327,16244859,533,"*","Peak_676_DC2_only"
"677","chr1",16351857,16352632,776,"*","Peak_677_Both_DC1_DC2"
"678","chr1",16363091,16363487,397,"*","Peak_678_DC2_only"
"679","chr1",16365973,16366650,678,"*","Peak_679_DC2_only"
"680","chr1",16366927,16368314,1388,"*","Peak_680_Both_DC1_DC2"
"681","chr1",16375499,16375789,291,"*","Peak_681_DC2_only"
"682","chr1",16376159,16376665,507,"*","Peak_682_DC2_only"
"683","chr1",16391955,16392373,419,"*","Peak_683_DC2_only"
"684","chr1",16440437,16441639,1203,"*","Peak_684_Both_DC1_DC2"
"685","chr1",16498329,16498767,439,"*","Peak_685_DC2_only"
"686","chr1",16499038,16499763,726,"*","Peak_686_Both_DC1_DC2"
"687","chr1",16500241,16500626,386,"*","Peak_687_DC2_only"
"688","chr1",16513482,16514506,1025,"*","Peak_688_Both_DC1_DC2"
"689","chr1",16520445,16521243,799,"*","Peak_689_Both_DC1_DC2"
"690","chr1",16534269,16536180,1912,"*","Peak_690_DC2_only"
"691","chr1",16612643,16613021,379,"*","Peak_691_DC2_only"
"692","chr1",16613254,16614147,894,"*","Peak_692_Both_DC1_DC2"
"693","chr1",16619889,16620599,711,"*","Peak_693_DC2_only"
"694","chr1",16620867,16621529,663,"*","Peak_694_Both_DC1_DC2"
"695","chr1",16624243,16624822,580,"*","Peak_695_DC2_only"
"696","chr1",16625938,16626411,474,"*","Peak_696_DC2_only"
"697","chr1",16630142,16630518,377,"*","Peak_697_DC2_only"
"698","chr1",16631184,16631606,423,"*","Peak_698_DC2_only"
"699","chr1",16638111,16638606,496,"*","Peak_699_DC2_only"
"700","chr1",16642900,16643325,426,"*","Peak_700_DC2_only"
"701","chr1",16643938,16645570,1633,"*","Peak_701_Both_DC1_DC2"
"702","chr1",16646597,16647166,570,"*","Peak_702_DC2_only"
"703","chr1",16647468,16648709,1242,"*","Peak_703_DC2_only"
"704","chr1",16649726,16650249,524,"*","Peak_704_DC2_only"
"705","chr1",16685985,16686272,288,"*","Peak_705_DC2_only"
"706","chr1",16709532,16709958,427,"*","Peak_706_DC2_only"
"707","chr1",16717598,16717982,385,"*","Peak_707_DC2_only"
"708","chr1",16727644,16729025,1382,"*","Peak_708_DC2_only"
"709","chr1",16732351,16732858,508,"*","Peak_709_DC2_only"
"710","chr1",16758911,16759365,455,"*","Peak_710_DC2_only"
"711","chr1",16760240,16760771,532,"*","Peak_711_DC2_only"
"712","chr1",16859347,16859818,472,"*","Peak_712_DC2_only"
"713","chr1",16872115,16873813,1699,"*","Peak_713_DC2_only"
"714","chr1",16875179,16875471,293,"*","Peak_714_DC2_only"
"715","chr1",16888769,16889890,1122,"*","Peak_715_Both_DC1_DC2"
"716","chr1",16895830,16897380,1551,"*","Peak_716_Both_DC1_DC2"
"717","chr1",16904688,16905891,1204,"*","Peak_717_Both_DC1_DC2"
"718","chr1",16914311,16915177,867,"*","Peak_718_DC2_only"
"719","chr1",16921131,16921663,533,"*","Peak_719_DC2_only"
"720","chr1",16921982,16922433,452,"*","Peak_720_DC2_only"
"721","chr1",16924453,16924889,437,"*","Peak_721_DC2_only"
"722","chr1",16938526,16939105,580,"*","Peak_722_Both_DC1_DC2"
"723","chr1",16960535,16960823,289,"*","Peak_723_DC2_only"
"724","chr1",16963498,16963922,425,"*","Peak_724_DC2_only"
"725","chr1",16971717,16972063,347,"*","Peak_725_DC2_only"
"726","chr1",16979700,16980167,468,"*","Peak_726_DC2_only"
"727","chr1",16980736,16981085,350,"*","Peak_727_DC2_only"
"728","chr1",16986525,16986948,424,"*","Peak_728_DC2_only"
"729","chr1",16987239,16987626,388,"*","Peak_729_DC2_only"
"730","chr1",17010338,17010710,373,"*","Peak_730_DC2_only"
"731","chr1",17011091,17011399,309,"*","Peak_731_DC2_only"
"732","chr1",17011976,17012235,260,"*","Peak_732_DC1_only"
"733","chr1",17015277,17015767,491,"*","Peak_733_DC2_only"
"734","chr1",17053578,17054584,1007,"*","Peak_734_Both_DC1_DC2"
"735","chr1",17059818,17060264,447,"*","Peak_735_DC2_only"
"736","chr1",17089347,17089718,372,"*","Peak_736_DC2_only"
"737","chr1",17097838,17098220,383,"*","Peak_737_DC2_only"
"738","chr1",17119110,17119997,888,"*","Peak_738_DC2_only"
"739","chr1",17125805,17126814,1010,"*","Peak_739_DC2_only"
"740","chr1",17130201,17130563,363,"*","Peak_740_DC2_only"
"741","chr1",17134187,17134471,285,"*","Peak_741_DC2_only"
"742","chr1",17237019,17237951,933,"*","Peak_742_Both_DC1_DC2"
"743","chr1",17239780,17240706,927,"*","Peak_743_DC2_only"
"744","chr1",17273157,17273701,545,"*","Peak_744_DC2_only"
"745","chr1",17276966,17277264,299,"*","Peak_745_DC2_only"
"746","chr1",17377332,17377906,575,"*","Peak_746_DC2_only"
"747","chr1",17393332,17393706,375,"*","Peak_747_DC2_only"
"748","chr1",17404575,17404870,296,"*","Peak_748_DC2_only"
"749","chr1",17407280,17408106,827,"*","Peak_749_DC2_only"
"750","chr1",17409162,17409617,456,"*","Peak_750_DC2_only"
"751","chr1",17419710,17420193,484,"*","Peak_751_DC2_only"
"752","chr1",17433268,17433626,359,"*","Peak_752_DC2_only"
"753","chr1",17438523,17438846,324,"*","Peak_753_DC2_only"
"754","chr1",17440013,17440530,518,"*","Peak_754_DC2_only"
"755","chr1",17441308,17441962,655,"*","Peak_755_DC2_only"
"756","chr1",17451925,17452214,290,"*","Peak_756_DC2_only"
"757","chr1",17468694,17469227,534,"*","Peak_757_DC2_only"
"758","chr1",17470970,17471335,366,"*","Peak_758_DC2_only"
"759","chr1",17473497,17473784,288,"*","Peak_759_DC2_only"
"760","chr1",17484304,17484602,299,"*","Peak_760_DC2_only"
"761","chr1",17485552,17485861,310,"*","Peak_761_DC2_only"
"762","chr1",17490296,17490693,398,"*","Peak_762_DC2_only"
"763","chr1",17494039,17494892,854,"*","Peak_763_Both_DC1_DC2"
"764","chr1",17502405,17502695,291,"*","Peak_764_DC2_only"
"765","chr1",17531770,17532410,641,"*","Peak_765_DC2_only"
"766","chr1",17538451,17539155,705,"*","Peak_766_DC2_only"
"767","chr1",17540072,17541328,1257,"*","Peak_767_DC2_only"
"768","chr1",17547259,17547628,370,"*","Peak_768_DC2_only"
"769","chr1",17560241,17560530,290,"*","Peak_769_DC2_only"
"770","chr1",17566554,17566901,348,"*","Peak_770_DC2_only"
"771","chr1",17568956,17569380,425,"*","Peak_771_DC2_only"
